mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,rms_energy,spectral_contrast,instrument,filename
-46.290157,92.030952,-2.500162,15.991654,-6.020062,-0.002013,-9.449240,0.340889,-6.179307,1.607982,-3.835258,1.780179,-3.814226,2337.000085,2560.129670,5215.838717,0.094629,0.160904,21.998048,electric_guitar,[gel][jaz_blu]0907__3.wav
-306.354858,97.692604,48.294697,42.013229,-0.290377,17.028519,-16.778896,-0.366827,-5.705727,-1.457618,-9.875877,-0.853183,-7.862261,1589.509525,2360.183811,4003.602201,0.037992,0.056429,24.552341,electric_guitar,[gel][jaz_blu]0908__1.wav
-304.105469,92.258942,46.650848,34.781864,-4.250612,15.344559,-19.057697,-3.831469,-11.105288,-8.220848,-17.059719,-10.038707,-11.943588,1687.672383,2364.918816,4082.364032,0.042379,0.065665,25.327078,electric_guitar,[gel][jaz_blu]0908__2.wav
-310.393280,93.619263,45.633728,33.192978,-3.985808,15.196864,-15.962759,2.575276,-7.469139,-4.049521,-11.219075,1.583479,1.544463,1742.546887,2355.765879,4004.927321,0.058466,0.063571,25.412912,electric_guitar,[gel][jaz_blu]0908__3.wav
-246.663467,98.957283,53.825424,31.746326,-0.996899,3.659498,-8.735763,7.692009,-4.305669,2.602944,-1.807675,-3.531115,-3.343600,1954.147443,2608.481352,4615.559270,0.053918,0.064507,22.473097,electric_guitar,[gel][jaz_blu]0911__1.wav
-115.709305,128.441711,-1.660704,14.843477,6.074160,8.585926,-3.916313,6.148505,-3.361987,1.487495,-0.395316,3.419541,-5.223532,1617.709193,2119.036889,3357.937387,0.066748,0.126251,22.758000,electric_guitar,[gel][jaz_blu]0927__1.wav
-120.381485,146.093933,-22.044744,15.533492,16.115356,8.716690,-5.935533,4.920651,-3.690994,1.646389,0.544705,7.320480,-2.515153,1454.354026,1788.910804,2788.218525,0.074872,0.129049,22.593339,electric_guitar,[gel][jaz_blu]0927__2.wav
-148.908829,149.957306,-9.591103,18.082121,16.374744,7.854673,-4.325977,8.727392,-3.540895,-1.024709,2.371319,5.141496,-1.528137,1338.557259,1812.425505,2661.669546,0.063315,0.116601,21.356706,electric_guitar,[gel][jaz_blu]0927__3.wav
-284.274017,207.051041,-43.534382,14.951433,18.093395,-14.124248,-4.703617,5.353598,0.459566,-9.349747,-9.341480,2.135921,-1.575613,1008.419236,1055.040552,1975.919847,0.067375,0.039053,22.214881,electric_guitar,[gel][jaz_blu]0990__1.wav
-288.688507,213.072891,-40.922394,20.536207,17.614809,-16.140074,-6.657444,0.016845,-3.414368,-8.694909,-10.306673,1.152373,-2.239844,942.840012,1028.277220,1899.808256,0.055409,0.044164,22.549552,electric_guitar,[gel][jaz_blu]0990__2.wav
-263.161469,206.287415,-48.795284,30.793539,9.294892,-17.463018,-3.940007,-2.904884,-4.943816,-7.977556,-11.189128,4.205543,-3.101808,1015.565085,1060.405812,2059.568059,0.061253,0.060417,23.710500,electric_guitar,[gel][jaz_blu]0990__3.wav
-412.160034,211.681213,-3.873561,12.301605,19.208084,-2.809334,-1.597832,1.921074,3.875057,0.492681,-1.782397,1.343550,0.604771,648.022807,864.752049,1117.159142,0.035731,0.025707,23.547889,electric_guitar,[gel][jaz_blu]0991__1.wav
-184.367783,122.197548,26.173553,24.663006,19.095373,-0.818485,-3.810079,2.714503,-3.053397,1.661232,-7.410449,-6.597845,-8.592246,1486.427131,2324.982696,3100.201510,0.040873,0.114221,22.492671,electric_guitar,[gel][jaz_blu]0992__1.wav
-311.148071,168.436859,10.946396,19.501844,22.521832,-3.545631,-13.301664,-12.678767,-9.325319,0.135235,-4.488202,-6.435073,-4.793543,887.166023,1337.224458,1417.795786,0.038837,0.081971,25.284770,electric_guitar,[gel][jaz_blu]0992__2.wav
-364.398193,176.851440,19.531988,5.351792,15.894756,-1.825243,-5.030642,-2.938017,-8.154491,-17.324289,-20.020597,-15.140696,-16.185032,550.105473,758.292984,870.769606,0.025958,0.100549,25.866541,electric_guitar,[gel][jaz_blu]0992__3.wav
-303.424164,174.829666,-14.519055,25.308681,7.468331,-5.192210,-21.209536,4.188807,-2.036624,0.812801,-7.761990,10.716384,1.027489,984.126230,1319.219873,1832.558406,0.047168,0.055976,23.427313,electric_guitar,[gel][jaz_blu]0993__1.wav
-283.503723,177.419983,-17.465992,25.011576,3.110977,-7.688017,-16.510096,1.155724,-1.921763,0.274324,-1.708251,16.094688,3.597933,946.096712,1220.304781,1755.038875,0.048047,0.072803,24.296479,electric_guitar,[gel][jaz_blu]0993__2.wav
-285.016602,177.446442,-24.215460,27.861517,4.081540,-2.958761,-21.461414,5.343478,-4.012838,0.106977,-6.975416,14.887370,2.213190,1003.868332,1260.283252,1897.986215,0.052115,0.055314,24.196056,electric_guitar,[gel][jaz_blu]0993__3.wav
-289.847473,161.347717,-16.666807,20.366476,10.702926,-6.577827,-10.898759,-3.168529,-5.859405,-13.992721,-11.481634,11.826553,-0.726562,1065.735809,1350.845844,1989.088229,0.051491,0.074524,24.351284,electric_guitar,[gel][jaz_blu]0994__1.wav
-318.607483,175.472214,-25.556561,13.301175,11.542979,-0.092475,-16.641720,7.242030,-4.636737,-1.896748,-16.148096,9.075647,-4.364222,1125.864263,1373.025899,2040.685096,0.066237,0.031932,23.339262,electric_guitar,[gel][jaz_blu]0994__2.wav
-283.426910,176.696701,-27.937473,28.348564,4.591389,-8.406114,-17.690855,1.102079,-6.229067,-3.686299,-13.879795,11.249488,-9.081220,1070.747546,1261.694373,1968.383226,0.059709,0.056805,24.838184,electric_guitar,[gel][jaz_blu]0994__3.wav
-327.993561,184.578690,-21.210426,21.545910,17.947956,-8.533154,-7.098580,0.327880,3.295097,-6.953658,-10.421278,0.661974,-3.740773,939.994387,1156.255322,1731.435171,0.049500,0.040687,24.366128,electric_guitar,[gel][jaz_blu]0995__1.wav
-327.335815,180.534256,-22.691481,20.135103,9.444201,-14.957117,-9.422750,-7.824096,-5.904364,-9.188829,-7.006057,8.587989,0.046808,1004.116270,1176.344920,1805.641902,0.055277,0.043298,24.529062,electric_guitar,[gel][jaz_blu]0995__2.wav
-274.041779,179.724991,-8.901155,12.535577,4.209556,-8.142892,-8.437453,-2.563453,1.093747,4.679714,-1.837616,3.575261,-2.035380,999.962004,1277.614666,1791.231220,0.051581,0.057414,23.102001,electric_guitar,[gel][jaz_blu]0996__1.wav
-259.431244,188.091309,-23.614395,23.070740,-0.849421,-8.705146,-10.613884,-1.584643,-7.273451,-1.654558,-11.032737,6.447583,-4.747375,1006.919707,1236.137152,1843.821928,0.051716,0.060524,23.487081,electric_guitar,[gel][jaz_blu]0996__2.wav
-93.961464,107.412880,13.483823,27.495552,-3.467424,4.236834,-4.503524,-1.893098,-4.100699,6.382601,-7.784514,-3.006898,-9.340534,1880.875623,2357.280112,4235.663875,0.074144,0.153103,25.355242,electric_guitar,[gel][jaz_blu]0997__1.wav
-97.172058,88.175453,14.145848,36.358238,2.119407,13.152021,1.235437,5.805871,-6.084371,1.807859,-4.578000,3.343181,-3.716353,2189.554290,2544.184600,4958.351300,0.083173,0.140618,24.858613,electric_guitar,[gel][jaz_blu]0997__2(1).wav
-97.172058,88.175453,14.145848,36.358238,2.119407,13.152021,1.235437,5.805871,-6.084371,1.807859,-4.578000,3.343181,-3.716353,2189.554290,2544.184600,4958.351300,0.083173,0.140618,24.858613,electric_guitar,[gel][jaz_blu]0997__2.wav
-108.462517,98.662933,14.484387,24.367987,9.730920,12.482653,-8.224379,-0.362864,-0.811022,1.799551,-9.987246,-3.670177,-6.695710,2020.659171,2507.844419,4608.105469,0.076679,0.136431,25.077618,electric_guitar,[gel][jaz_blu]0997__3.wav
-324.667633,192.957504,-6.643993,19.441383,11.646999,3.002242,-12.664577,5.147826,3.782500,8.814428,-2.839561,1.234847,-5.667841,790.315450,1112.382888,1366.447378,0.044881,0.053785,24.352982,electric_guitar,[gel][jaz_blu]0998__1.wav
-328.566101,188.518875,2.235136,16.341099,12.347862,-0.594456,-8.924936,1.525659,3.184339,2.246454,2.071030,10.638803,5.765997,761.564325,1116.233362,1245.695801,0.041556,0.056377,23.648547,electric_guitar,[gel][jaz_blu]0998__2.wav
-331.864990,182.770401,-7.518143,23.364733,10.579231,0.860673,-14.047003,1.334750,-2.860259,7.774076,-1.690786,4.006856,-1.904885,862.832913,1235.020143,1534.323543,0.042661,0.043170,23.863024,electric_guitar,[gel][jaz_blu]0998__3.wav
-323.052856,184.438400,-19.437452,27.144461,7.994696,-8.426956,-11.162741,-6.713992,-6.027594,-2.903638,-3.118332,7.502803,-2.681873,941.356810,1171.332316,1734.747972,0.048843,0.044188,24.264011,electric_guitar,[gel][jaz_blu]0999__1.wav
-341.581177,162.011627,-5.533983,35.267376,2.761245,-3.665782,-5.405613,1.299811,0.526634,-0.503994,-3.849501,10.172669,0.743044,1011.435396,1388.114055,1932.604980,0.044126,0.042773,24.134230,electric_guitar,[gel][jaz_blu]0999__2.wav
-339.121490,186.173615,-9.364925,18.890017,8.154167,-8.737115,-12.159168,-2.419032,-3.913045,1.974280,-2.861908,4.430219,-2.079254,878.853731,1152.967521,1529.437162,0.047728,0.040514,23.426552,electric_guitar,[gel][jaz_blu]0999__3.wav
-241.002701,135.055679,45.635681,34.121040,6.908462,7.736816,1.268262,3.787857,-12.971656,4.266098,-4.297705,-5.015064,-12.385455,984.311612,1716.141861,1576.644569,0.035599,0.158195,26.238252,electric_guitar,[gel][jaz_blu]1000__1.wav
-272.362457,135.712433,59.749538,29.783587,4.037994,11.717114,2.284731,9.145397,-8.599213,3.502748,-7.652113,-6.249686,-10.073376,1045.594284,1942.175359,1715.699369,0.028407,0.098268,23.429581,electric_guitar,[gel][jaz_blu]1000__2.wav
-262.359009,158.280716,51.756737,31.549006,9.593078,12.697809,3.952249,6.377931,-6.440353,3.080860,-8.027406,-3.664279,-7.395999,766.624652,1519.771040,1099.352840,0.023685,0.131467,23.143945,electric_guitar,[gel][jaz_blu]1000__3.wav
-308.571381,164.419434,-9.125093,25.901348,11.064874,-8.096350,-3.736926,-2.310006,2.848228,-5.328897,-3.167803,8.409091,3.526641,1023.074046,1288.873889,2000.600210,0.046706,0.049161,23.277319,electric_guitar,[gel][jaz_blu]1001__1.wav
-328.939972,180.279678,3.396688,12.970250,10.119584,-3.675401,-8.338892,-8.322540,-0.965674,-4.011544,0.309861,11.467351,7.343386,827.678610,1135.929605,1403.799204,0.041256,0.059351,22.878944,electric_guitar,[gel][jaz_blu]1001__2.wav
-314.860046,188.085846,-22.559734,28.286531,-0.647624,-2.086742,-6.399157,1.502140,-3.289506,-5.018530,-7.194037,10.192385,2.744386,986.236590,1202.118580,1830.405086,0.053275,0.040297,23.720628,electric_guitar,[gel][jaz_blu]1001__3.wav
-376.928558,196.459015,16.087299,17.422873,21.254570,-4.374266,-5.998837,-2.817568,-4.734636,-5.113355,-2.821018,7.078383,3.685682,633.773547,948.878490,937.936636,0.033447,0.051711,23.106782,electric_guitar,[gel][jaz_blu]1002__2.wav
-247.135391,118.180016,45.030487,30.476416,-2.398548,8.496268,1.141380,4.363952,-7.894832,8.912896,4.733789,3.456092,-5.571463,1417.309113,2282.568756,3278.430176,0.035870,0.070342,23.816222,electric_guitar,[gel][jaz_blu]1003__1.wav
-219.203934,122.378258,34.123611,23.807888,-3.048087,11.293181,0.496296,4.058422,-10.678719,3.600717,1.032219,1.129969,-4.563358,1503.954844,2292.798847,3416.988056,0.040997,0.064461,22.673184,electric_guitar,[gel][jaz_blu]1003__2.wav
-214.383926,124.239571,31.990091,26.306580,0.479242,6.814886,-6.258042,-1.959232,-13.026124,5.792844,4.487071,5.372864,2.149692,1413.680048,2184.325520,3028.893480,0.043134,0.083530,23.318713,electric_guitar,[gel][jaz_blu]1003__3.wav
-241.694855,153.385330,54.089455,33.735493,14.330646,9.717037,0.063838,0.064504,-5.675284,-3.210021,-7.550895,-6.300988,-10.252717,819.394178,1605.970799,1273.523325,0.025808,0.156998,22.969900,electric_guitar,[gel][jaz_blu]1004__1.wav
-240.059586,149.747421,50.923740,33.137184,12.151242,10.066081,0.463403,1.813146,-4.903824,-3.976052,-10.781507,-9.318485,-13.845451,872.088642,1652.134879,1383.508301,0.027051,0.159560,23.555429,electric_guitar,[gel][jaz_blu]1004__2.wav
-145.603851,93.238953,26.150299,17.640448,33.235802,15.276052,-19.351048,10.075047,-14.095267,1.192769,-6.920405,5.523568,-2.850435,2050.699914,2692.703179,5193.228854,0.060630,0.141324,24.966373,electric_guitar,[gel][jaz_blu]1005__1.wav
-174.946930,78.569321,41.622437,14.501785,32.133286,26.416376,-12.387736,6.914394,-17.051552,1.020855,-11.756269,0.228270,-4.461908,2432.744915,2973.955875,6228.810284,0.076615,0.115255,25.363686,electric_guitar,[gel][jaz_blu]1005__2.wav
-161.437164,85.754402,36.391300,19.209860,28.493027,18.403969,-17.881098,8.009002,-12.663114,2.574246,0.140395,14.693128,2.640193,2216.136725,2780.321297,5549.603365,0.068547,0.129825,25.087816,electric_guitar,[gel][jaz_blu]1005__3.wav
-196.020065,72.968391,50.434231,27.224966,14.898763,7.131149,-0.525191,-2.900976,-10.192096,4.818212,-5.274691,-2.106989,-3.801704,2689.304291,3209.671021,7071.752366,0.079594,0.080274,21.493978,electric_guitar,[gel][jaz_blu]1006__1.wav
-179.512039,69.750244,46.382858,28.683432,12.916310,4.059082,0.013524,-0.173303,-11.434152,7.658030,-0.659613,2.945717,-4.423420,2844.056721,3177.551417,7014.275278,0.097202,0.081894,21.635575,electric_guitar,[gel][jaz_blu]1006__2.wav
-213.452942,68.341583,21.094599,17.404480,8.614210,30.059507,-1.750039,3.037660,-13.169213,12.694143,5.367092,12.657772,-11.514091,2462.534559,2762.938884,5910.201698,0.080352,0.088830,25.085474,electric_guitar,[gel][jaz_blu]1007__1.wav
-195.455078,74.084648,7.735177,16.873428,10.707531,29.923035,-0.832008,9.171285,-5.526845,12.655263,-2.278934,5.622037,-9.858974,2397.938528,2657.368200,5552.005146,0.080826,0.082520,24.304399,electric_guitar,[gel][jaz_blu]1007__2.wav
-195.666397,153.650314,-24.125740,52.291752,-3.593398,12.343772,-3.806462,-1.092434,-1.771630,-0.879928,-3.003947,-6.982734,-3.319745,1154.420324,1493.870952,2490.563401,0.042638,0.114150,23.984945,electric_guitar,[gel][jaz_blu]1008__1.wav
-205.116257,153.503052,-29.011484,47.295044,-2.145377,12.435209,-9.866213,-8.809346,-10.934565,-5.726732,-2.437423,1.207270,5.927713,1158.485716,1411.167265,2259.909668,0.050154,0.116867,24.546976,electric_guitar,[gel][jaz_blu]1008__2.wav
-202.747391,145.982788,-27.375311,55.021851,-1.492841,20.745951,-2.040238,-2.032751,-6.154915,-4.781893,-2.179430,-3.003759,-0.814573,1201.289534,1530.728018,2622.081581,0.040798,0.127219,23.673672,electric_guitar,[gel][jaz_blu]1008__3.wav
-186.399902,158.472595,-4.093465,35.506084,-21.785370,-16.553490,-12.713448,6.012717,-4.889532,-7.022430,-9.761075,-1.400239,-13.551277,1083.675636,1436.426755,2048.470177,0.054323,0.147561,25.589775,electric_guitar,[gel][jaz_blu]1009__1.wav
-213.529419,152.504532,6.192884,36.369019,-18.692701,-2.666828,-7.446393,-1.478961,-12.973977,-8.274660,-17.227850,5.302125,3.951072,1102.140850,1554.324408,2073.813101,0.049061,0.126973,25.108989,electric_guitar,[gel][jaz_blu]1009__2.wav
-190.500900,163.005493,-4.816615,31.092926,-20.047186,-9.331734,-9.335805,0.106011,-9.801609,-6.567293,-13.048415,3.327553,-4.100947,1070.589076,1423.641693,2001.428410,0.053377,0.137139,25.431220,electric_guitar,[gel][jaz_blu]1009__3.wav
-97.272804,89.989487,-9.773217,19.999561,-12.320971,11.336657,9.256396,22.161884,12.973434,8.993173,-6.020521,-4.918886,-3.049902,2330.552246,2455.185992,5006.883827,0.104436,0.100955,20.578669,electric_guitar,[gel][jaz_blu]1010__1.wav
-90.607208,94.875313,-8.741570,25.532167,-15.458481,8.297932,8.097645,14.243049,3.060900,5.028383,-3.459191,2.489856,2.798422,2272.596540,2402.519813,4858.718825,0.103193,0.100947,20.864023,electric_guitar,[gel][jaz_blu]1010__2.wav
-84.873993,83.630318,-15.629956,27.377119,-12.100195,15.890245,11.262616,13.283010,0.074863,2.382300,-0.636896,6.017392,2.459697,2487.609152,2415.788909,5130.451285,0.129586,0.101769,21.406018,electric_guitar,[gel][jaz_blu]1010__3.wav
-262.901031,141.909439,-20.914835,37.012539,1.384590,1.261296,-7.643683,-7.606203,-9.384527,-0.633705,-7.558028,-2.140792,-3.822246,1185.025275,1454.941753,2241.937725,0.048922,0.074976,25.751388,electric_guitar,[gel][jaz_blu]1011__2.wav
-267.882599,151.153793,-19.277649,38.003422,3.493003,7.194054,-2.399969,-11.163273,-9.046732,-3.990222,-10.120910,-11.055247,-13.246317,1140.428946,1406.925463,2176.509916,0.046999,0.069962,25.831789,electric_guitar,[gel][jaz_blu]1011__3.wav
-374.523285,165.469940,33.064392,34.986729,13.081618,-4.701877,0.584777,-4.435812,-2.461307,-1.758712,-8.306570,-3.092214,1.924788,687.849741,1232.405935,869.692946,0.031197,0.063781,25.823450,electric_guitar,[gel][jaz_blu]1012__1.wav
-369.129730,171.884933,29.518713,43.086899,14.374269,-0.817249,-0.557484,-7.021878,-4.431329,1.674879,-12.238164,-11.838160,-8.779702,643.183137,1124.461506,770.557392,0.030822,0.067638,26.586263,electric_guitar,[gel][jaz_blu]1012__2.wav
-177.487106,143.609253,-16.871943,18.570082,12.211356,17.570526,3.428251,25.578564,-1.394751,-5.383660,5.304374,-23.741112,12.452839,1444.429775,1766.114832,2542.988469,0.087278,0.122443,26.988980,electric_guitar,[gel][jaz_blu]1013__1.wav
-179.384171,163.727722,-35.030697,9.839844,-1.902952,7.020892,3.089510,4.759132,-3.735668,-8.141179,-18.047905,-3.469537,-2.452514,1301.381989,1503.024208,2292.789213,0.077907,0.106854,25.980803,electric_guitar,[gel][jaz_blu]1013__2.wav
-145.946350,175.207062,-37.059242,8.228781,2.489313,15.113901,-1.120063,9.450344,3.358807,0.621401,-5.915909,-3.310070,-3.843436,1248.618175,1368.911894,2128.557129,0.081509,0.136835,24.879618,electric_guitar,[gel][jaz_blu]1013__3.wav
-22.952084,104.219002,-18.662676,42.755711,7.582163,14.893652,4.804903,9.557477,0.440276,4.035373,-0.577206,0.808273,-2.028709,1959.823237,2155.439645,4049.153208,0.086497,0.233844,22.256779,electric_guitar,[gel][jaz_blu]1014__1.wav
-21.166775,103.899818,-14.415865,41.153042,7.818069,16.442690,6.029552,10.755137,-1.083237,5.336225,-2.884835,-0.560393,-1.918492,1982.013991,2203.827282,4191.437988,0.083012,0.240063,21.833920,electric_guitar,[gel][jaz_blu]1014__2.wav
-17.403818,97.649277,-6.968111,36.967033,0.454492,9.571532,-1.242789,10.388534,5.310185,12.655486,2.109956,5.587015,2.917633,2161.855043,2333.713419,4624.835111,0.097536,0.234983,22.027951,electric_guitar,[gel][jaz_blu]1014__3.wav
-153.057419,119.703804,-31.750946,30.746822,-8.485330,-20.864578,-11.340330,-7.240149,-10.924588,-0.785801,-19.308661,-12.044883,-12.132830,1593.788678,1738.891782,3114.943472,0.081513,0.100553,26.763407,electric_guitar,[gel][jaz_blu]1015__1.wav
-103.888916,100.501938,-17.522785,29.838747,-9.014452,-16.429913,-9.053151,-5.651845,-13.468980,0.232090,-12.595556,-5.945625,-0.878817,2055.425147,2158.433488,4263.160119,0.090974,0.145737,24.464836,electric_guitar,[gel][jaz_blu]1015__2.wav
-62.709358,90.842606,11.023040,26.930403,1.855192,0.375660,-6.508050,1.705660,-1.511297,6.669200,-5.945848,-0.350266,-3.191914,2395.737836,2684.256668,5459.329552,0.093836,0.153733,21.258338,electric_guitar,[gel][jaz_blu]1015__3.wav
-131.031708,114.905106,7.710057,5.493343,8.965796,1.612147,-2.943588,2.446403,-11.050249,5.549097,-11.356100,-2.516765,-11.006435,1950.101132,2495.797941,4390.785757,0.078057,0.089704,21.541494,electric_guitar,[gel][jaz_blu]1029__1.wav
-113.528038,109.938927,-4.962830,10.539760,3.729883,-4.851087,-6.789776,-4.558170,-10.856650,7.165224,-7.130898,5.192006,-4.260502,1960.078737,2326.491707,4030.932805,0.083782,0.116982,22.481198,electric_guitar,[gel][jaz_blu]1029__2.wav
-104.551613,98.103668,9.221120,15.902103,-3.396625,6.686041,-2.580246,-2.658291,-9.607697,-3.998916,-7.840826,-4.765438,-5.801744,1951.322513,2467.161965,4557.668081,0.055953,0.165270,23.267653,electric_guitar,[gel][jaz_blu]1030__1.wav
-109.838791,90.502228,5.268124,18.637886,-0.890352,6.511868,-3.868203,2.353426,-7.269350,-4.304660,-3.014339,7.489249,6.358809,2195.942810,2570.712379,5081.090557,0.074076,0.124608,22.606263,electric_guitar,[gel][jaz_blu]1030__2.wav
-107.596550,93.569878,8.087393,16.016914,-4.072114,3.330711,-5.937379,1.324961,-5.075700,1.381211,-0.312815,9.858783,6.695384,2164.856138,2575.764401,5052.020733,0.072435,0.127072,22.352907,electric_guitar,[gel][jaz_blu]1030__3.wav
-223.263748,123.483185,-6.442138,49.092339,8.865684,25.806021,5.211206,5.502297,-1.918252,2.940446,-8.867370,5.034657,-3.958534,1315.071863,1770.002134,2833.106971,0.053523,0.086566,27.534499,violin,001__[vio][nod][cou_fol]2194__1.wav
-208.833801,124.219170,-1.246914,39.715199,0.288345,20.767931,1.562206,5.141138,-4.131968,0.261654,-7.726092,3.118243,-11.765637,1346.854395,1796.121735,2944.085787,0.049906,0.105058,28.334470,violin,001__[vio][nod][cou_fol]2194__2.wav
-226.160355,124.225601,-7.669666,37.980095,-1.466963,16.126627,8.550283,3.286246,-7.507156,2.383676,-9.968864,-2.424331,-7.148502,1334.251145,1741.389373,2819.358849,0.058631,0.091541,28.392956,violin,001__[vio][nod][cou_fol]2194__3.wav
-368.725128,110.890717,-20.036032,39.993790,-0.543991,9.765553,-8.783301,6.705203,0.969409,13.671741,10.938698,7.189287,-1.557176,1791.102345,1837.696690,3463.284443,0.111899,0.016467,26.428111,violin,007__[vio][nod][cla]2103__2.wav
-311.948700,148.346130,-20.769854,43.188229,2.388618,12.998917,-6.180893,7.980405,-0.290416,5.632274,1.481576,5.573404,2.530814,1301.986528,1603.400177,2625.228741,0.065069,0.026574,25.890166,violin,007__[vio][nod][cla]2103__3.wav
-250.227875,110.981575,-12.993256,26.437805,-5.087072,-6.134016,-17.405088,-8.236949,-7.685266,-4.960739,-13.451044,3.798984,-5.808809,1737.938377,2004.788355,3384.771071,0.080533,0.039339,25.929857,violin,009__[vio][nod][cla]2178__1.wav
-232.994537,98.506821,-17.423311,18.602713,-13.773218,-11.464750,-20.401213,-6.480704,-3.681020,-1.853774,-12.063891,-6.749405,-20.288980,2020.793177,2100.631024,3898.669246,0.116410,0.039325,26.531795,violin,009__[vio][nod][cla]2178__2.wav
-248.920456,92.439667,-17.164728,20.301920,-12.064898,-10.500858,-12.785333,-1.076684,-6.260458,-10.743030,-23.304293,-9.450988,-16.396864,2110.979951,2142.422458,4012.878042,0.131626,0.037229,27.701464,violin,009__[vio][nod][cla]2178__3.wav
-394.271942,149.119232,-12.780133,39.083031,5.728383,6.287459,-9.465545,-4.322134,0.800708,0.723800,-19.035515,10.623789,1.441008,1524.072396,1840.618531,3243.480131,0.090651,0.011753,27.071472,violin,012__[vio][nod][cla]2163__3.wav
-377.952332,121.774536,-28.991470,42.736240,0.155319,-4.673102,-4.658663,-3.088760,0.695874,7.523252,-5.114672,-7.553175,-13.154693,1437.142394,1578.787788,2757.409480,0.059075,0.024120,26.607637,violin,013__[vio][nod][cla]2162__1.wav
-255.598801,135.565811,-35.696987,40.595371,-11.570173,1.515926,-7.394722,-7.248419,-4.138078,0.574158,-16.126360,-4.853566,-1.306710,1512.105538,1613.205541,3079.744967,0.065937,0.042727,25.137887,violin,013__[vio][nod][cla]2162__2.wav
-277.557159,140.714386,-31.536234,38.068893,-13.492246,-3.348922,-10.297726,-8.067834,-6.998536,-0.517217,-11.269539,-12.485597,-12.732968,1414.760967,1509.203902,2707.965933,0.063559,0.045774,25.427519,violin,013__[vio][nod][cla]2162__3.wav
-174.722214,105.851013,-18.303772,32.517292,-8.198589,2.444249,-13.055714,-3.945572,-12.286517,-10.188142,-7.202105,7.402211,1.507775,1894.868718,2018.232781,3789.678110,0.096049,0.070833,24.634270,violin,017__[vio][nod][cla]2153__1.wav
-174.897980,109.900864,-13.520199,30.459068,-7.496574,2.474906,-14.477263,-3.118397,-5.466103,-8.377735,-12.389627,1.424446,-0.363275,1815.947169,2066.372546,3804.585712,0.079902,0.072931,24.011403,violin,017__[vio][nod][cla]2153__2.wav
-125.158600,96.811821,-11.334128,29.228977,-5.905268,5.105144,-9.580844,1.246319,-2.120044,-2.019952,-1.608558,9.223514,0.083550,2138.021376,2237.833307,4450.084886,0.121533,0.090356,24.792084,violin,017__[vio][nod][cla]2153__3.wav
-319.285004,86.445297,-18.112169,18.774725,-5.150153,4.629477,-6.864643,4.122270,-7.617256,3.230309,-2.512749,8.489107,0.598217,2457.502900,2108.422028,4589.802246,0.167338,0.025846,28.047511,violin,018__[vio][nod][cla]2160__1.wav
-280.438141,104.739838,-44.789154,20.949532,-13.150737,-1.967980,-6.511559,-5.079275,-12.329787,4.316997,-2.593352,0.257378,-1.447165,1953.136733,1728.776785,3514.301570,0.113758,0.046287,25.719123,violin,018__[vio][nod][cla]2160__2.wav
-332.944397,87.035484,-14.211015,14.658586,-2.622957,-1.299664,-0.567029,10.767112,1.418010,4.124732,-11.830906,-8.396423,5.933501,2022.985678,1973.859422,3712.158579,0.106201,0.043915,26.537716,violin,018__[vio][nod][cla]2160__3.wav
-152.596786,53.519009,-76.490486,-5.238134,-20.481476,-31.829966,-40.746567,-14.007400,-18.069464,-18.823265,2.218168,7.023190,14.247898,2278.584926,2005.363292,3887.819824,0.118265,0.113216,24.392766,violin,023__[vio][nod][cou_fol]2191__1.wav
-165.040176,58.282429,-72.273323,-6.289771,-18.417759,-34.012875,-42.353569,-16.224947,-17.777565,-18.068693,3.755648,6.641559,12.012815,2182.783567,2014.804254,3688.306415,0.107993,0.109101,23.951777,violin,023__[vio][nod][cou_fol]2191__2.wav
-144.366867,56.906555,-74.123199,-5.017095,-19.006460,-30.319595,-43.904381,-13.218636,-18.593531,-21.682226,-0.594914,0.812292,9.355711,2254.389787,1993.802363,3847.652118,0.119595,0.122295,24.308613,violin,023__[vio][nod][cou_fol]2191__3.wav
-283.862061,114.910347,-24.701754,50.809937,-2.009198,2.887748,0.181861,0.310073,-5.518537,2.726883,-10.251218,-3.301217,-10.029708,1765.671212,1853.167186,3456.327562,0.094171,0.027676,25.879857,violin,026__[vio][nod][cla]2148__1.wav
-305.429993,165.720703,-14.351099,37.800304,3.057882,-0.407496,-1.984578,-8.113877,-7.101700,-1.688820,-9.743533,-2.892860,-7.399823,1054.869578,1381.529079,1937.822641,0.049076,0.040649,24.888226,violin,026__[vio][nod][cla]2148__2.wav
-257.990479,128.192276,-16.717621,36.685669,-5.113276,-4.089911,-4.928911,-9.721674,-13.582655,4.260741,-7.818033,-5.393806,-13.293827,1646.583070,1822.059529,3252.341872,0.088371,0.041403,26.620356,violin,026__[vio][nod][cla]2148__3.wav
-418.608276,152.256454,-34.934238,48.720539,-9.413857,5.196659,-1.710427,-4.123849,-1.881837,-6.060179,-10.796012,2.362136,0.695135,1338.730445,1490.226867,2746.228779,0.073114,0.008526,25.547048,violin,040__[vio][nod][cla]2182__1.wav
